company_name,raised_amount_usd,homepage_url,short_description,current_url,facebook_url,twitter_url,linkedin_url
Mountary,1e5,http://www.mountary.com,"Mountary offers affordable, high quality custom frames because we know that it's our simple expressions that make us who we are.",http://www.mountary.com,http://www.facebook.com/mountary,http://twitter.com/MountaryFrames,NA
Mouth Foods,3e5,http://mouth.com,"Mouth Foods is a leading indie food commerce destination, operating an online site and a physical liquor store.",http://mouth.com,http://www.facebook.com/mouthfoods,http://twitter.com/mouthfoods,https://www.linkedin.com/company/new-york-mouth
Movable,19e5,http://movable.com,"Movable offers MOVband, a wrist-worn activity monitor that measures all movement.",http://movable.com,http://www.facebook.com/getMOVband,http://twitter.com/getmovband,http://www.linkedin.com/company/2355960
Movatu,15e4,http://www.movatu.com,Creating the future of Entertainment by addressing and redefining social interaction and media consumption.,http://www.movatu.com,http://www.facebook.com/Movatu,http://twitter.com/movatu,NA
"MoveableCode, Inc.",35e4,http://moveablecode.com,MoveableCode is a developer of location-aware fantasy games for mid-core gamers using Android and iOS platforms.,http://moveablecode.com,NA,NA,NA
Moveline,15e5,http://www.moveline.com,Moveline lets people take a video of their stuff and get guaranteed quotes from top moving companies.,http://www.moveline.com,http://www.facebook.com/moveline,http://twitter.com/moveline,http://www.linkedin.com/company/moveline
Move Loot,28e5,http://moveloot.com,Simplifying used furniture sales.,http://moveloot.com,http://www.facebook.com/moveloot,http://twitter.com/MoveLoot,http://www.linkedin.com/company/move-loot-inc-
Moven,2205e3,http://moven.com,"Moven is a disruptive mobile-centric banking app, described by Wired, Forbes and the New York Times as a ""bank of the future”.",http://moven.com,http://www.facebook.com/getMoven,http://twitter.com/getMoven,http://www.linkedin.com/company/moven
Mover,1e6,http://www.mover.io,"Mover, a platform for moving files, streamlines the process of transferring users' data to the cloud.",https://mover.io,http://www.facebook.com/Mover.io,http://twitter.com/Mover_io,http://www.linkedin.com/company/mover
MovieLaLa,75e4,https://MovieLaLa.com,MovieLaLa is a social network enabling movie fans to discover upcoming movies through their friends and favorite stars.,https://movielala.com,http://www.facebook.com/movielala,http://twitter.com/movielala,http://www.linkedin.com/company/2585080
Movigo,5e4,http://www.movigo.com,"Movigo is a rides comparison mobile app. Reach places by Lyft, Uber, Summon, Taximagic, Flywheel, and so on, compare time and costs!",http://www.movigo.com,http://www.facebook.com/movigo.inc,http://twitter.com/movigoinc,http://www.linkedin.com/company/2899721
Moving Analytics,28750.0,http://www.movinganalytics.com,Moving Analytics helps hospitals implement home based cardiopulmonary rehabilitation programs,http://www.movinganalytics.com,http://www.facebook.com/movinganalytics,https://twitter.com/movinganalytics,http://www.linkedin.com/company/moving-analytics-inc-
MovingWorlds,206e3,https://movingworlds.org,"Find the best place to volunteer your skills, anywhere you want to travel. On your own, or through a corporate sponsored program.",https://movingworlds.org,http://www.facebook.com/movingworlds,http://twitter.com/experteering,http://www.linkedin.com/company/movingworlds
Movio,95e4,http://www.movime.com/,"The MoviMe founders are movie fans, problem solvers, frequent flyers, and technology geeks.",http://www.movime.com/,http://www.facebook.com/MoviMeNetwork,http://twitter.com/movi_me,http://www.linkedin.com/company/movime-network-inc-
Movio,95e4,http://www.movime.com/,Movio is the global leader in marketing data analytics and campaign management software.,http://movio.co/,NA,https://www.twitter.com/moviohq,NA
Movy,3e5,http://www.movy.co,Movy is an open system for video message conversations.,http://www.movy.co,https://www.facebook.com/movy.co,http://twitter.com/movystream,http://www.linkedin.com/company/movy
Mowdo,55e3,http://www.mowdo.com/,Mowdo matches local mowers and lawn care professionals with neighbors who request lawn care through our app or website.,http://www.mowdo.com/,http://www.facebook.com/MowdoApp,http://twitter.com/Mowdo,http://www.linkedin.com/company/mowdo
Moxe Health,1e5,http://www.moxehealth.com,Working to implement medical record solutions in hospitals across the United States.,http://www.moxehealth.com,http://www.facebook.com/MoxeHealth,http://twitter.com/moxehealth,https://www.linkedin.com/company/2440255
Moxie Jean,75e3,http://www.moxiejean.com,"Upscale resale: Hand-picked, high quality kids clothing ONLINE",http://www.moxiejean.com,http://www.facebook.com/MoxieJeanKids,http://twitter.com/MoxieJeanKids,https://www.linkedin.com/company/moxie-jean
Mozio,75e4,http://www.mozio.com,Mozio is an airport transfer search and booking engine that enables users to find the fastest means of getting to the airport.,http://www.mozio.com,http://www.facebook.com/letsmozio,http://twitter.com/letsmozio,http://www.linkedin.com/company/mozio
mParticle,225e4,http://mparticle.com,mParticle provides a single API to integrate and coordinate your entire marketing stack.,http://mparticle.com,http://www.facebook.com/pages/mParticle/467401490025179,http://twitter.com/mParticles,http://www.linkedin.com/company/mparticle-inc-
mPath,365e4,http://mpath.com,mPath is a productivity platform that assists its users with the development of mobile phone applications.,http://mpath.com,http://www.facebook.com/mpathinc,http://twitter.com/mpathhq,NA
mPoint Media,6e5,http://mpointmedia.com,mPoint is an in-app mobile and advertising network that enables Western brands to access business opportunities in China.,http://mpointmedia.com,https://www.facebook.com/mPointMedia,https://twitter.com/mpointmedia,https://www.linkedin.com/company/9379518
MPOWER Financing,4e6,http://www.mpowerfinancing.com/,MPower Financing is a peer-to-peer lending platform linking inter­national and underserved college students with affordable student loans.,http://www.mpowerfinancing.com/,https://www.facebook.com/MPOWERFinancing,https://twitter.com/MPOWERFinancing,https://www.linkedin.com/company/mpower-financing
"mPulse Mobile, Inc.",17e5,http://www.mpulsemobile.com,"mPulse Mobile, the leader in mobile health engagement, drives improved health outcomes and efficiencies by activating healthcare consumers",http://www.mpulsemobile.com,http://www.facebook.com/mpulsemobile,https://twitter.com/mPulseMobile,http://www.linkedin.com/company/mpulse-mobile
mscreen,1e5,http://mscreentv.com/,Making it easy to build apps for many screens,http://mscreentv.com/,NA,https://twitter.com/mscreentv/,NA
"Muko, Inc.",5e4,http://www.themuko.com,"Muko, Inc. is a web-based platform that allows its users to find the right music to suit their moods.",http://www.themuko.com,https://www.facebook.com/mukoteam,https://www.twitter.com/mukomusic,NA
Multipop,2e6,http://getmultipop.com/,Multipop is disrupting and evolving the digital video content experience.,http://getmultipop.com/,https://www.facebook.com/635485593169101,http://twitter.com/GetMultipop,http://www.linkedin.com/company/multipop
MULTIVOICE,5e6,http://www.multivoice.com,"Inventor/manufacturer of next generation wireless mesh-network intercom systems for military, public safety, manufacturing/industrial comms.",http://www.multivoice.com,http://www.facebook.com/MULTIVOICE2011,http://twitter.com/MULTIVOICE2011,NA
Mulu,3641507.0,http://mulu.me,"Mulu is an online platform making content shoppable in real time by enabling advertisers to monetize their content, email and social feeds.",http://mulu.me,http://www.facebook.com/muludotme,http://twitter.com/mulu,http://www.linkedin.com/company/mulu
Munchkin Fun,23e4,http://munchkinfun.com,"Munchkin Fun is a curated platform for parents to find, enroll and pay for children’s classes and camps.",http://munchkinfun.com,NA,http://twitter.com/munchkinfun,NA
MURAL,46e4,https://mural.co,Mural.ly is a platform allowing its users to aggregate web content and display them in a bulletin board-like customizable space.,https://mural.co,http://www.facebook.com/murallysocial,http://twitter.com/mural,http://www.linkedin.com/company/tactivos
Murmur,275e3,http://mymurmur.com/,Restaurant recommendations by people you trust.,http://mymurmur.com/,https://www.facebook.com/therexapp,NA,NA
MuscleSound,43e5,http://musclesound.com/,MuscleSound® utilizes a patented methodology and software technology that allows for non-invasive measurement of glycogen content.,http://musclesound.com/,https://www.facebook.com/musclesoundllc/timeline,https://twitter.com/musclesound,https://www.linkedin.com/company/musclesound-llc
Muse Robotics,12e4,https://www.crunchbase.com/organization/skyrobotics,"MUSE provides the hardware and software framework to prototype and scale robotics solutions in an easy, fast and affordable manner",http://www.muserobotics.com/,https://www.facebook.com/muserobotics,https://twitter.com/museRobotics,NA
MusicAll,47917.0,http://www.musicall.co,"In MusiCall who ARE LOOKING music the easier and faster, from anywhere in the world!",http://www.musicall.co,http://www.facebook.com/musicallco,http://twitter.com/MusicAllco,http://www.linkedin.com/company/3289992
Music Connect,1e3,http://www.songwriter-connect.com/,Connecting Songwriters to the Music Industry,http://www.songwriter-connect.com/,https://www.facebook.com/indiegogo,https://www.twitter.com/songwriterelite,NA
Musicians' Desk Reference,3e4,http://musiciansdeskreference.com,Career management and learning tools for the music industry,http://musiciansdeskreference.com,http://www.facebook.com/musiciansdeskreference,http://twitter.com/MDR_eBook,https://www.linkedin.com/company/musicians'-desk-reference
Music Meets Video,72500.0,http://www.musicmeetsvideo.com/,American Idol for YouTube Artists,http://www.musicmeetsvideo.com/,https://www.facebook.com/musicmeetsvideo?ref=hl,https://twitter.com/musicmeetsvideo,https://www.linkedin.com/company/cardboard-smile
MusicPlay Analytics,2e4,http://www.musicplayanalytics.com/,Captures establishment-based music performance and consumer data.,http://www.musicplayanalytics.com/,https://www.facebook.com/soundstr,http://twitter.com/MPAnalytics,NA
MusicSiren,2e5,http://musicsiren.com,MusicSiren teaches its users to play an instrumental version of their favourite song.,http://musicsiren.com,NA,http://twitter.com/mymusicsiren,NA
MusicSpoke,2e4,http://musicspoke.com/,Building the world's largest marketplace for artist owned sheet music.,http://musicspoke.com/,https://www.facebook.com/MusicSpoke,https://twitter.com/hearMusicSpoke,https://www.linkedin.com/company/music-spoke
MusicStockExchange,75e3,https://musicstockexchange.co,MusicStockExchange is a platform for investing in song royalties and other music industry assets.,https://musicstockexchange.co,http://www.facebook.com/pages/TweelX/427773273926178,http://twitter.com/TweelXcom,NA
Musistic,15e3,http://www.musistic.com,"Musistic: Record with Anyone, Anywhere, Any Time, on Any D.A.W.",http://www.musistic.com,http://www.facebook.com/musistic,http://twitter.com/musistic,http://www.linkedin.com/company/musistic
MustSee guides,23e4,http://www.getmustsee.com,Etsy for mobile travel and art audio guides.,http://www.getmustsee.com,http://www.facebook.com/getmustsee,http://twitter.com/getmustsee,http://www.linkedin.com/in/johnsoppe
musx,5e5,http://musx.com,The simplest way to share and explore music with friends.,http://musx.com,http://www.facebook.com/listentomusx,http://twitter.com/musxapp,NA
Muut,77e4,https://muut.com,"Muut is a discussion platform providing a clean user interface, persistent content and deep integration to websites.",https://muut.com,http://www.facebook.com/getmuut,http://twitter.com/getmuut,http://www.linkedin.com/company/muut-s-r-o-
Muzico International,11e4,http://www.muzi.co,Muzico is a crowdfunding platform that enables artists to launch self-service campaigns for the advancement of their careers.,http://www.muzi.co,http://www.facebook.com/muzicoinc,http://twitter.com/muzidotco,http://www.linkedin.com/company/muzico-international-inc
Muziwave.com,262500.0,http://Muziwave.com,Muziwave,http://muziwave.com,NA,NA,NA
Muzzley,628333.3333333334,http://www.muzzley.com,Muzzley is your intelligent single entry point for your connected devices. The system predicts your actions with your connected devices.,http://www.muzzley.com,http://www.facebook.com/muzzleypower,http://twitter.com/muzzleypower,http://www.linkedin.com/company/muzzley
Muzzy Lane Software,45e4,http://muzzylane.com,Muzzy Lane creates and deploys multiplayer 3D games for Education,http://muzzylane.com,https://www.facebook.com/pages/Muzzy-Lane-Software/11092794179,http://www.twitter.com/muzzylane,https://www.linkedin.com/company/muzzy-lane-software
mVakil - Track Court Cases Live,1e5,http://mVakil.com,"mVakil is a mobile app and website that allows its users to follow, share, and search legal court cases and proceedings in real time.",http://mvakil.com,http://www.facebook.com/gavickpro,http://twitter.com/mobilevakil,NA
MVP Draft LLC,312500.0,https://www.mvpdraft.com,Real-time Daily Fantasy Sports Contests for Real Cash,https://www.mvpdraft.com,https://www.facebook.com/mvpdraft,https://www.twitter.com/mvpdraft,NA
mWater,1e5,http://mwater.co,"mWater provides an application that allows users to map water points, perform water quality tests, and share the results with others.",http://mwater.co,http://www.facebook.com/mWaterCo,http://twitter.com/mWaterCo,NA
mxHero,591666.6666666666,http://www.mxhero.com,"mxHero develops software applications that enable users, service providers, and companies to manage and analyze their email accounts.",http://www.mxhero.com,http://www.facebook.com/MxHero/196797180359659,http://twitter.com/mxheronet,http://www.linkedin.com/company/mxhero
Mx Orthopedics,142e4,http://www.mxortho.com,Mx Orthopedics develops and commercializes orthopedic implant coatings made of superelastic SMA spacer fabric.,http://www.mxortho.com,NA,NA,https://www.linkedin.com/company/mx-orthopedics
MyAcademicProgram,3e5,http://myacademicprogram.in,"College, degree, and employment navigator",http://myacademicprogram.in,http://www.facebook.com/YourStudentMAP,https://twitter.com/JDParkmanTech,https://www.linkedin.com/in/jdparkman
MyAGENT,25e3,http://www.agencyeleven.org/Agency_ELEVEN/be.html,Agency Eleven is a non profit agency that helps you find work.,http://www.agencyeleven.org/agency_eleven/be.html,http://www.facebook.com/agencyeleven,http://twitter.com/agency_eleven,NA
myaNUMBER,35e3,http://myaNUMBER.com,myaNUMBER offers a dedicated phone number for families which rings multiple phones until one is answered.,http://myanumber.com,http://www.facebook.com/myaNUMBER,http://twitter.com/myanumber,http://www.linkedin.com/company/myanumber
myBestHelper,37500.0,http://www.mybesthelper.com,Reduce the stress of modern family life by making it easy to find just-in-time help for child and elder care.,http://www.mybesthelper.com,http://www.facebook.com/mybesthelper,http://twitter.com/teamMBH,http://www.linkedin.com/company/2402968
MyCircles,88e3,http://www.mycircles.com,Afinity based social & dating networks,http://www.mycircles.com,http://www.facebook.com/groups/mycircles/,https://twitter.com/MyCirclesLeon,http://www.linkedin.com/in/mycircles/
mycirQle,112e3,http://mycirqle.com,"mycirQle monitors important stories coming from major newspapers and other sources, and delivers them to relevant parties.",http://mycirqle.com,NA,http://twitter.com/mycirQle,NA
MycoDev Group,5e5,http://mycodevgroup.com/,Mycodev Group is a young biotech company.,http://mycodevgroup.com/,NA,https://twitter.com/MycodevGroup,https://www.linkedin.com/company/mycodev-group-inc-
MyColLife,25e4,https://www.mycollife.com,"Welcome to MyColLife, world’s first Student Social Network and Social Relationship Management (SRM) services technology.",https://www.mycollife.com,https://www.facebook.com/infomcl,https://twitter.com/info_mcl,http://www.linkedin.com/pulse/free-social-relationship-management-service-students-sam-kann
MyColorScreen,5e5,http://www.mycolorscreen.com,MyColorScreen operates a social networking platform for users to share and recommend wallpapers and applications.,http://www.mycolorscreen.com,http://www.facebook.com/mycolorscreen,http://twitter.com/mycolorscreen,NA
MyCoop,15e4,http://www.mycoop.com,Social platform for building residences.,http://www.mycoop.com,http://www.facebook.com/Mycoop,http://twitter.com/MyCoopOnline,NA
Mycroft Business Solutions,5e4,http://mycroft2b.com,Expert-class automatic purchasing and procurement platform. Business intelligence and business analytic system.,http://mycroft2b.com,NA,NA,NA
MyCrowd,15e4,http://www.mycrowd.com,On-demand testing for mobile apps and websites.,http://www.mycrowd.com,http://www.facebook.com/getmycrowd,http://www.twitter.com/4mycrowd,http://www.linkedin.com/company/mycrowd-inc-
MyCustomizer,50349.0,http://mycustomizer.com,MyCustomizer empowers brands to engage customers in outstanding design-your-own experiences.,http://mycustomizer.com,http://www.facebook.com/mycustomizer,http://twitter.com/mycustomizer,http://www.linkedin.com/company/mycustomizer
MyDealerOnline,25e4,http://www.mydealeronline.com/,MyDealerOnline is a wholesale to retail product that allows dealerships to broker wholesale auction inventory straight from their website.,http://www.mydealeronline.com/,https://www.facebook.com/pages/My-Dealer-Online/342676155864528,https://twitter.com/MyDealerOnline1,https://www.linkedin.com/company/5221059?trk=tyah&trkInfo=clickedVertical%3Ashowcase%2CclickedEntityId%3A5221059%2Cidx%3A1-1-1%2CtarId%3A1440166168192%2Ctas%3Amydealeronline
My Dealer Service,145e3,http://www.mydealerservice.com/,My Dealer Service empowers automotive service departments with digital connectivity and workflow management.,http://www.mydealerservice.com/,http://www.facebook.com/mydealerservice,http://twitter.com/mydealerservice,NA
MyDemocracy,14e4,http://mydemocracy.com,MyDemocracy gives the average American a voice in Congress.,http://mydemocracy.com,http://www.facebook.com/mydemocracy,http://twitter.com/mydemocracy,http://www.linkedin.com/in/gracecerrone
MyDiaspora,5e4,http://mydiaspora.mobi,Dating app for muslims (a-laTinder for the East). Complied with Halal. Created according Eastern traditions,http://mydiaspora.mobi,http://www.facebook.com/MyDiasporaApp,https://twitter.com/my_diaspora,http://www.linkedin.com/company/3799102
My Digital Shield,4e5,http://www.mydigitalshield.com/,"Brings cloud-based, enterprise-level security technology to small businesses at an affordable price.",http://www.mydigitalshield.com/,http://www.facebook.com/mydigitalshield,http://twitter.com/mydigitalshield,NA
MyDROBE,3e5,http://mydrobe.com,"MyDROBE is a personalized recommendations engine that suggests products to buy, outfits to wear, and people to follow.",http://mydrobe.com,http://www.facebook.com/MyDROBE,http://twitter.com/MyDROBE,NA
My Friend's Lane,1e4,http://myfriendslane.com,My Friend's Lane helps users search through their likes and dislikes to find the right service providers.,http://myfriendslane.com,http://www.facebook.com/myfriendslane,http://twitter.com/myfriendslane,NA
MyGoGames,14e5,http://www.mygogames.com/,"My GO games (OTCQB: MYGG) is a publicly traded, on-line, ethical action game developer for outdoor enthusiasts.",http://www.mygogames.com/,http://www.facebook.com/mygogames,http://twitter.com/mygogames,http://www.linkedin.com/company/obje---my-go-games
MyHealthPal,743420.0,http://www.myhealthpal.com/,My Health Pal is a powerful digital companion that enables people with long-term health conditions.,http://www.myhealthpal.com/,https://www.facebook.com/MyHealthPal,https://twitter.com/myHealthPal,https://www.linkedin.com/company/myhealthpal
MyHealthTeams,175e4,http://www.myhealthteams.com,MyHealthTeams creates social networks for chronic condition communities.,http://www.myhealthteams.com,http://www.facebook.com/MyHealthTeams,http://twitter.com/myhealthteams,http://www.linkedin.com/company/myhealthteams
My Healthy World,6e3,http://www.myhealthyworld.com,My Healthy World offers a mobile app platform that engages children and their families in building practical approaches to healthier living.,http://www.myhealthyworld.com,NA,http://twitter.com/mhwupdates,NA
"Myhomepayge, Inc.",13e5,http://www.myhomepayge.com/,Myhomepayge is a web application that facilitate the management of households.,http://www.myhomepayge.com/,http://www.facebook.com/MyHomePayge,http://twitter.com/Myhomepayge,http://www.linkedin.com/company/myhomepayge-inc
Myhub,25e4,http://www.myhubapp.com,"The fastest, easiest way to plan social events and collect money from friends.",http://www.myhubapp.com,http://www.facebook.com/Myhubapp,http://twitter.com/myhubapp,http://www.linkedin.com/company/myhub
Myndbee Inc.,25e5,http://www.getPicpal.com,Picpal -- an all new app where you and your friends share selfie moments simultaneously. No matter where you all are.,http://www.getpicpal.com,https://www.facebook.com/getPicpal,http://twitter.com/getPicpal,https://www.linkedin.com/company/myndbee-inc
MyNetwork LLC,35e4,http://valorapp.com,Tech startup aiming to improve efficiency in our users professional networking. People are your #1 asset.,http://valorapp.com,NA,NA,NA
My Open Road Corp.,275e3,http://www.myopenroad.com,My Open Road is a mobile application that rewards users for using renewable energy and using public transportation.,http://www.myopenroad.com,http://www.facebook.com/myopenroad,http://twitter.com/myopenroad,http://www.linkedin.com/company/my-open-road-corp-
MyPerfectGift.com,1e5,http://www.myperfectgift.com,"MyPerfectGift.com operates as a gift registry, reminder service, and address book for users to find, add, and send gifts.",http://www.myperfectgift.com,NA,http://twitter.com/MyPerfectGift,NA
myShavingClub.com,25e4,http://www.myshavingclub.com,myShavingClub.com is a Chicago-based website that delivers personal grooming products such as razors by mail.,http://www.myshavingclub.com,https://www.facebook.com/myshavingclub,http://twitter.com/myshavingclub,NA
MySocialCloud.com,1e6,http://mysocialcloud.com,MySocialCloud.com is an online web app that allows users to manage their online life in one cloud.,http://mysocialcloud.com,NA,http://twitter.com/My_SocialCloud,NA
Mystery Science,5e5,http://mysteryscience.com,Mystery Science provides open-and-go lessons that inspire kids to love science,http://mysteryscience.com,NA,https://www.twitter.com/mysterysci,NA
myTAG.com,1e5,http://mytag.com,myTAG is a social e-commerce platform that uses a tagging system to match buyers with sellers and obtain credibility ratings.,http://mytag.com,http://www.facebook.com/MyTag.Co,http://twitter.com/mytag_com,http://www.linkedin.com/company/mytag-inc-
MYTEK Network Solutions,8e5,http://mytek.net/,MYTEK Network Solutions is an information technology consulting company providing IT support services.,http://mytek.net/,http://www.facebook.com/MytekNetworkSolutions,http://twitter.com/MYTEK_NETWORK,http://www.linkedin.com/company/3065943
MyTinks,76800.0,http://www.mytinks.com/,MyTinks is a social media application that allows you to connect with others via videos you upload.,http://www.mytinks.com/,http://www.facebook.com/mytinksapp,http://twitter.com/Mytinksapp,http://www.linkedin.com/company/mytinks
myTips,54666.666666666664,http://mytips.co,Helps you on-board your new customers and answers their frequently asked questions.,http://mytips.co,http://www.facebook.com/mytips.co,http://twitter.com/MyTipsCo,http://www.linkedin.com/company/mytips
myTurn,17e3,http://myturn.com,"myTurn is an IT company that provides software infrastructure for businesses to track, rent, and share tools and other products.",http://myturn.com,https://www.facebook.com/myturnrental,http://twitter.com/myturn,http://www.linkedin.com/company/myturn
MyVR,14e5,http://myvr.com,MyVR is online marketing software allowing companies to manage their vacation rental marketing in one platform.,https://myvr.com,https://www.facebook.com/myvr.me,https://twitter.com/myvr,NA
Myworldwall,13e3,http://www.myworldwall.com,Platform where people meet and exchange with differents culture around the world,http://www.myworldwall.com,http://www.facebook.com/myworldwall,NA,NA
Myze,47500.0,http://www.myze.co,MYZE will maximize your savings by choosing the best credit card for your purchases.,http://www.myze.co,http://www.facebook.com/bemyze,http://twitter.com/bemyze,http://www.linkedin.com/company/2966491
N2Care,2e4,http://n2care.net,N2Care designs and builds mobile medical homes that are placed on the care-giving family's property.,http://n2care.net,https://www.facebook.com/medcottage-106185369416028,NA,NA
naaya,4e5,http://naaya.com,"Naaya is a game-based social learning, assessment and interactive entertainment product for kids.",http://naaya.com,NA,NA,NA
NADAmobile,2e6,http://www.nadamobile.com,NADAmobile provides free cell phone service to users who engage with branded content targeted to their specified interests.,http://www.nadamobile.com,https://www.facebook.com/nadamobileapp,https://www.twitter.com/nada_mobile,NA
NailSnaps,3e5,http://nailsnaps.com/,"Turn photos into nail art. NailSnaps connects a global network of nail enthusiasts to create, share, and buy photo-based nail wraps.",http://nailsnaps.com/,http://www.facebook.com/nailsnaps,http://twitter.com/nailsnaps,NA
Nalace Corporation,19e3,http://www.nalace.com,"Nalace Corporation was an online shopping store for party supplies, costumes and accessories.",http://www.nalace.com,NA,http://twitter.com/nalacecom,NA
Namely,75e4,http://www.namely.com,Namely is an all-in-one HR platform that manages all HR data.,http://www.namely.com,http://www.facebook.com/namelyinc,http://twitter.com/namelyhr,http://www.linkedin.com/company/namely
NamePlace,3e4,http://www.nameplace.com,NamePlace is the only online marketplace for efficiently buying and selling naming rights and sponsorships of all sizes and types.,http://www.nameplace.com,http://www.facebook.com/namplace,http://twitter.com/nameplacenews,http://www.linkedin.com/company/nameplace
Namo Media,1875e3,http://www.namomedia.com,Namo Media develops elegant and less interruptive ad formats that integrate with the user’s stream of content.,http://www.namomedia.com,http://www.facebook.com/namomedia,http://twitter.com/namomedia,http://www.linkedin.com/company/namo-media
NanoAntibiotics,5e5,http://nanoantibiotics.com,"Nano Antibiotics discovers, develops and commercializes antibiotics to seek and destroy multi-drug resistant bacteria.",http://nanoantibiotics.com,NA,NA,NA
Nanoogo,15e4,http://www.nanoogo.com,Nanoogo is an online platform for kids to share their thoughts and creativity.,http://www.nanoogo.com,http://www.facebook.com/nanoogo,http://twitter.com/nanoogo,NA
Nanophthalmics,5e4,http://www.nanophthalmics.com/,Nanophthalmics develops a patent-pending platform technology for micro fabricated instruments that engage tissue in entirely new ways.,http://www.nanophthalmics.com/,NA,NA,NA
NanoQuan,3e4,http://nanoquan.com/,Advanced nano-composite manufacturer.,http://nanoquan.com/,NA,https://twitter.com/nanoquan,https://www.linkedin.com/company/nanoquan-inc-
Nanotech Security,3e6,http://www.nanosecurity.ca,Nanotech Security is a public company that designs and commercializes advanced security products and devices.,http://www.nanosecurity.ca,https://www.facebook.com/181867595221833,http://twitter.com/NTS_Corp,https://www.linkedin.com/company/nanotech-security-corp.?trk=top_nav_home
Naow,113e3,http://goenquire.com,"Naow's app lets you ask anything you have in mind at the moment, to anyone nearby. Get quick answers on any topic and start conversations",http://goenquire.com,NA,http://twitter.com/naow,NA
Naritiv,66e4,http://www.naritiv.com,Powering Vertical Content for Snapchat (Techstars/Disney Accelerator S14),http://www.naritiv.com,http://www.facebook.com/naritiv,http://twitter.com/naritiv,http://www.linkedin.com/company/naritiv
Narrable,165e3,http://narrable.com,Narrable is a storytelling platform for students to share about what they're learning in class and experiencing in life.,http://narrable.com,http://www.facebook.com/narrables,http://twitter.com/narrable,http://www.linkedin.com/company/2854042
NarrativeDx,5e5,http://narrativedx.com/,NarrativeDx is the AI platform for patient experience. Hear the voice of your patients.,http://www.narrativedx.com/,https://www.facebook.com/NarrativeDx?fref=ts,https://twitter.com/narrativedx,https://www.linkedin.com/company/narrativedx
"NarrativeWave, Inc.",612500.0,http://www.narrativewave.com,"NarrativeWave generates business insights from real-time operational, sensor data",http://www.narrativewave.com,NA,NA,NA
Narsys Mobile,5e4,http://www.focalcastapp.com,"Narsys offers FocalCast, an app that enables users to wirelessly stream documents from their phones to Chromecast, Miracast, and Apple TV.",http://www.focalcastapp.com,http://www.facebook.com/focalcast,http://twitter.com/focalcast,http://www.linkedin.com/company/narsys-llc
Narvar,2e6,http://www.narvar.com,Narvar simplifies the everyday lives of consumers. We create elegant post-purchase experiences for over 300 top brands and retailers.,http://www.narvar.com,https://www.facebook.com/NarvarInc/,https://twitter.com/narvarinc,https://www.linkedin.com/company/narvar
Nasseo,52e4,http://www.nasseo.com,Nasseo is a medical device company providing clinicians and patients with dental and orthopedic implant treatment options.,http://www.nasseo.com,http://www.facebook.com/pages/Nasseo-Inc/228241087286588,http://twitter.com/Nasseo,http://www.linkedin.com/company/nasseo-inc-
Native,118e3,http://nativeapp.com/,"Native can design smart websites, beautiful motion graphics, and bring illustrations to life, rethink brands, devise clever and advertising.",http://www.nativestudios.co.uk,NA,NA,NA
Native,118e3,http://nativeapp.com/,"Curated local places to go and things to do, delivered daily",http://nativeapp.com/,https://www.facebook.com/nativeapp,https://twitter.com/@native_app,NA
NativeAD,1075e3,http://native.ad,NativeAD is a digital marketing agency specializing in editorial media and ad networks.,http://native.ad,http://www.facebook.com/NativeAD,http://twitter.com/native_ad,http://www.linkedin.com/company/nativead
NatureBank,225e3,http://naturebank.com,NatureBank provides an opportunity to engage and invest in real life conservation projects through an interactive online platform.,http://naturebank.com,NA,NA,NA
NatureBox,2e6,http://www.naturebox.com,NatureBox is an online delivery service that home-delivers all-natural snack foods to their consumers on a monthly basis.,http://www.naturebox.com,http://www.facebook.com/NatureBox,http://twitter.com/NatureBox,http://www.linkedin.com/company/naturebox
Navigine,12e4,http://navigine.com,Navigine is an enterprise platform for precise indoor positioning on the basis of Bluetooth LE/Wi-Fi/UWB infrastructure.,http://navigine.com,http://www.facebook.com/navigine,http://twitter.com/Navigine,http://www.linkedin.com/company/navigine?report%2Esuccess=dmlMA1Q47aS8ToQIim5aWNBodLCdy9EDleA1Ef19dLAdNLyxHCuacnSaEIrOLlgJlR21E51Bdp8zLIgYl-uicbDaNX6ovLGxxCuncbwakpzzWI2_GkC2
NaviHealth,4099999.0,http://navihealth.us,"NaviHealth partners with health plans, health systems and post-acute providers to manage the entire continuum of post-acute care.",http://navihealth.us,https://www.facebook.com/naviHealthInc/,https://twitter.com/navihealth_pac,https://www.linkedin.com/company/2719005
Navut,188679.0,http://www.navut.com,Marketplace that connects people relocating with local experts,http://www.navut.com,http://www.facebook.com/realnavut,http://twitter.com/realnavut,http://www.linkedin.com/company/navut
Navvi,15e5,http://www.navvi.com,Navvi is a platform to map human and artificial intelligence to connect people and things across industries to location-based information.,http://www.navvi.com,https://www.facebook.com/navviproject,https://twitter.com/NavviProject,https://www.linkedin.com/company/the-navvi-project-brightbox-global-inc-
Naytev,12e4,http://www.naytev.com,Drive growth on social with A/B testing and optimized social post scheduling.,https://www.naytev.com,http://www.facebook.com/naytev,http://twitter.com/gonaytev,http://www.linkedin.com/company/naytev
